Id	Function_broad_final	Gene_name	Interpro.Description	label2	downreg_in_guy11_4h	downreg_in_guy11_24h	upreg_in_guy11_0h	upreg_in_guy11_4h	downreg_in_guy11_0h	upreg_in_guy11_24h	node_downreg_in_guy11_4h	node_downreg_in_guy11_24h	node_upreg_in_guy11_0h	node_upreg_in_guy11_4h	node_downreg_in_guy11_0h	node_upreg_in_guy11_24h
MGG_07066	mitochondria_related		EF-Hand 1, calcium-binding site, EF-hand domain, EF-hand domain pair, Mitochondrial carrier domain superfamily, Mitochondrial carrier protein, Mitochondrial substrate/solute carrier	MGG_07066#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_07067	effector		FAD linked oxidase, N-terminal, FAD-binding domain, PCMH-type, FAD-binding, type PCMH, subdomain 2, FAD-binding, type PCMH-like superfamily	MGG_07067#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	0	0	0	0	0	1
MGG_07068	transport		Lysosomal cystine transporter, PQ-loop repeat	MGG_07068#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	0	0	0	1
MGG_07075	protein_folding_chaperones		AAA ATPase, AAA+ lid domain, AAA+ ATPase domain, ATPase, AAA-type, conserved site, ATPase, AAA-type, core, P-loop containing nucleoside triphosphate hydrolase	MGG_07075#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_07077	signal_transduction		Nucleoside phosphatase GDA1/CD39	MGG_07077#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_07078	binding_scaffold_other		Hikeshi-like domain, OPI10 family	MGG_07078#	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_07085	dna_rna_protein_binding		Nucleotide-binding alpha-beta plait domain superfamily, RNA recognition motif domain, RNA-binding domain superfamily	MGG_07085#	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	Δmst12	0	0	1	0	0	1
MGG_07087	dna_rna_processing_and_repair		HAT (Half-A-TPR) repeat, Pre-mRNA-splicing factor Syf1-like, Tetratricopeptide-like helical domain superfamily	MGG_07087#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Δbip1, Δmst12	0	0	0	0	1	1
MGG_07089	signal_transduction		Nucleotidyltransferase superfamily, Poly A polymerase, head domain, tRNA nucleotidyltransferase/poly(A) polymerase, RNA and SrmB- binding domain	MGG_07089#	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Δbip1, Δmst12	0	0	0	1	0	1
MGG_07090	dna_rna_protein_binding		Armadillo-type fold, Tti2 family	MGG_07090#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	0	0	0	1
MGG_07099	dna_rna_processing_and_repair		ATP-dependent RNA helicase DEAD-box, conserved site, DEAD/DEAH box helicase domain, Helicase superfamily 1/2, ATP-binding domain, Helicase, C-terminal, P-loop containing nucleoside triphosphate hydrolase	MGG_07099#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_07118	dna_rna_protein_binding		Nucleotide-binding alpha-beta plait domain superfamily, RNA recognition motif domain, RNA-binding domain superfamily	MGG_07118#	Not_DEG	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_07119	transcription_factor		Protein kinase-like domain superfamily, RIO kinase, RIO kinase, conserved site, RIO2 kinase winged helix domain, N-terminal, Serine/threonine-protein kinase Rio2, Winged helix DNA-binding domain superfamily, Winged helix-like DNA-binding domain superfamily	MGG_07119#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_07131	transcription_factor		Fungal transcription factor, Zn(2)-C6 fungal-type DNA-binding domain, Zn(2)-C6 fungal-type DNA-binding domain superfamily	MGG_07131#	Δmst12	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	1	0	0	0	0
MGG_07136	signal_transduction		GTP binding domain, NOG, C-terminal, NOG1, N-terminal helical domain, Nucleolar GTP-binding protein 1, Nucleolar GTP-binding protein 1, Rossman-fold domain, OBG-type guanine nucleotide-binding (G) domain, P-loop containing nucleoside triphosphate hydrolase, Small GTP-binding protein domain	MGG_07136#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_07137	oxidoreductases		FAD/NAD(P)-binding domain superfamily, GDP dissociation inhibitor, Rab GDI protein	MGG_07137#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_07146	cell_wall_enzymes		Alpha-1,2-mannosidase, putative, Glycoside hydrolase-type carbohydrate-binding, Glycosyl hydrolase family 92, Glycosyl hydrolase family 92 N-terminal domain, Six-hairpin glycosidase superfamily	MGG_07146#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_07147	transcription_factor		Nucleotide-binding alpha-beta plait domain superfamily, PWI domain, RNA recognition motif domain, RNA-binding domain superfamily, RNA-binding protein 26/27, Zinc finger, CCCH-type	MGG_07147#	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	Not_DEG	0	0	0	1	0	0
MGG_07149	transcription_factor	GTA1	Zn(2)-C6 fungal-type DNA-binding domain	GTA1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_07173	sln1_pathway	YPD1	HPT domain superfamily, Signal transduction histidine kinase, phosphotransfer (Hpt) domain	YPD1	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_07179	effector		Aspartic peptidase A1 family, Aspartic peptidase domain superfamily, Pepsin-like domain, Peptidase family A1 domain	MGG_07179#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_07181	dna_rna_protein_binding		Get 1, fungi, Get1 family, Helix hairpin bin domain superfamily	MGG_07181#	Not_DEG	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_07188	cell_division		Anaphase-promoting complex subunit  15/mnd2	MGG_07188#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_07193	binding_scaffold_other		WW domain, WW domain superfamily	MGG_07193#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δmst12	0	0	0	0	0	1
MGG_07195	signal_transduction	MET17	Cys/Met metabolism, pyridoxal phosphate-dependent enzyme, O-acetylhomoserine/O-acetylserine sulfhydrylase, Pyridoxal phosphate-dependent transferase, Pyridoxal phosphate-dependent transferase, major domain, Pyridoxal phosphate-dependent transferase, small domain	MET17	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_07198	dna_rna_protein_binding		Target of rapamycin complex subunit LST8, WD40 repeat, WD40 repeat, conserved site, WD40-repeat-containing domain superfamily, WD40/YVTN repeat-like-containing domain superfamily	MGG_07198#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_07200	phosphatases		Cation-transporting P-type ATPase, N-terminal, HAD superfamily, HAD-like superfamily, P-type ATPase, P-type ATPase, A domain superfamily, P-type ATPase, cytoplasmic domain N, P-type ATPase, phosphorylation site, P-type ATPase, subfamily IIIA, P-type ATPase, transmembrane domain superfamily	MGG_07200#	Not_DEG	Δmst12	Not_DEG	Δmst12	Not_DEG	Not_DEG	0	1	0	1	0	0
MGG_07201	mitochondria_related		Mitochondrial carrier domain superfamily, Mitochondrial substrate/solute carrier	MGG_07201#	Not_DEG	Δmst12	Not_DEG	Δbip1, Δmst12	Δbip1, Δmst12	Not_DEG	0	1	0	1	1	0
MGG_07209	transport		Translocon-associated protein (TRAP), alpha subunit	MGG_07209#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_07210	binding_scaffold_other		Cytochrome P450, Cytochrome P450 superfamily, Cytochrome P450, E-class, group IV	MGG_07210#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_07213	translation_ribosome		HAT (Half-A-TPR) repeat, PRP1 splicing factor, N-terminal, Pre-mRNA-processing factor 6/Prp1/STA1, Pre-mRNA-splicing factor Syf1-like, Tetratricopeptide repeat, Tetratricopeptide-like helical domain superfamily	MGG_07213#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_07215	transcription_factor	CMR1/PIG1	Zinc finger C2H2 superfamily, Zinc finger C2H2-type, Zn(2)-C6 fungal-type DNA-binding domain, Zn(2)-C6 fungal-type DNA-binding domain superfamily	CMR1/PIG1	Not_DEG	Δmst12	Not_DEG	Δmst12	Not_DEG	Not_DEG	0	1	0	1	0	0
MGG_07216	sln1_pathway	BUF1likegene	NAD(P)-binding domain superfamily, Short-chain dehydrogenase/reductase SDR, Short-chain dehydrogenase/reductase, conserved site	BUF1likegene	Not_DEG	Δmst12	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	0	1	0	1	0	0
MGG_07218	pmk1_pathway	RPP3	Aflatoxin regulatory protein, Zn(2)-C6 fungal-type DNA-binding domain, Zn(2)-C6 fungal-type DNA-binding domain superfamily	RPP3	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	0	0	0	1	0	0
MGG_07219	sln1_pathway	ALB1	ACP-like superfamily, Acyl transferase, Acyl transferase domain superfamily, Acyl transferase/acyl hydrolase/lysophospholipase, Alpha/Beta hydrolase fold, Beta-ketoacyl synthase, C-terminal, Beta-ketoacyl synthase, N-terminal, Beta-ketoacyl synthase, active site, Malonyl-CoA ACP transacylase, ACP-binding, Phosphopantetheine attachment site, Phosphopantetheine binding ACP domain, Polyketide product template domain, Polyketide synthase, acyl transferase domain, Polyketide synthase, beta-ketoacyl synthase domain, Polyketide synthase, dehydratase domain, Polyketide synthase, dehydratase domain superfamily, Polyketide synthase, phosphopantetheine-binding domain, Starter unit:ACP transacylase, Thioesterase, Thiolase-like	ALB1	Not_DEG	Δmst12	Not_DEG	Δmst12	Not_DEG	Not_DEG	0	1	0	1	0	0
MGG_07220	transport		Cupredoxin, Iron transport multicopper oxidase Fet3-like, the second Cupredoxin domain, Multicopper oxidase, Multicopper oxidase, C-terminal, Multicopper oxidase, N-terminal, Multicopper oxidase, copper-binding site, Multicopper oxidase, type 1, Multicopper oxidases, conserved site	MGG_07220#	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	Not_DEG	0	0	0	1	0	0
MGG_07222	signal_transduction		DNA polymerase alpha/delta/epsilon, subunit B, DNA polymerase epsilon, subunit B	MGG_07222#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_07228	transport		Oligopeptide transporter, OPT superfamily	MGG_07228#	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Δbip1, Δmst12	0	0	0	1	0	1
MGG_07229	signal_transduction		Acyl-CoA N-acyltransferase, Glycylpeptide N-tetradecanoyltransferase, C-terminal, Glycylpeptide N-tetradecanoyltransferase, N-terminal, Glycylpeptide N-tetradecanoyltransferase, conserved site, Myristoyl-CoA:protein N-myristoyltransferase	MGG_07229#	Not_DEG	Not_DEG	Δbip1	Δmst12	Not_DEG	Not_DEG	0	0	1	1	0	0
MGG_07233	transport		Cation transporter	MGG_07233#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_07246	effector		Uncharacterized	MGG_07246#	Not_DEG	Not_DEG	Δbip1	Δmst12	Not_DEG	Not_DEG	0	0	1	1	0	0
MGG_07247	binding_scaffold_other		Cytochrome P450, Cytochrome P450 superfamily, Cytochrome P450, E-class, group IV, Cytochrome P450, conserved site	MGG_07247#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_07253	binding_scaffold_other		Lipocalin-like domain	MGG_07253#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	0	0	0	1
MGG_07258	translation_ribosome		U3 small nucleolar ribonucleoprotein complex, subunit Mpp10	MGG_07258#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_07259	binding_scaffold_other		SPX domain	MGG_07259#	Not_DEG	Δmst12	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	0	1	0	1	0	0
MGG_07269	transcription_factor	ZFP13	Zinc finger C2H2-type	ZFP13	Not_DEG	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_07273	dna_rna_protein_binding		G-protein beta WD-40 repeat, WD40 repeat, WD40-like beta propeller, WD40-repeat-containing domain superfamily, WD40/YVTN repeat-like-containing domain superfamily	MGG_07273#	Not_DEG	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_07274	binding_scaffold_other		Pleckstrin homology domain, Mcp5-type	MGG_07274#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_07276	dna_rna_protein_binding		SWR1-complex protein 3	MGG_07276#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_07285	kinases		Armadillo-like helical, Armadillo-type fold, Protein kinase domain, Protein kinase-like domain superfamily	MGG_07285#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_07291	kinases		Protein kinase domain, Protein kinase, ATP binding site, Protein kinase-like domain superfamily, Serine/threonine-protein kinase, active site	MGG_07291#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	0	0	0	1
MGG_07302	dna_rna_protein_binding		Kelch repeat type 2, Kelch-type beta propeller	MGG_07302#	Not_DEG	Δbip1, Δmst12	Δbip1	Δmst12	Not_DEG	Not_DEG	0	1	1	1	0	0
MGG_07310	binding_scaffold_other		Boi1/2, SH3 domain, Pleckstrin homology domain, SH3 domain, SH3-like domain superfamily, Sterile alpha motif domain, Sterile alpha motif/pointed domain superfamily	MGG_07310#	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	Not_DEG	0	0	0	1	0	0
MGG_07311	effector		Cyanovirin-N, Cyanovirin-N superfamily	MGG_07311#	Not_DEG	Not_DEG	Δmst12	Δmst12	Not_DEG	Not_DEG	0	0	1	1	0	0
MGG_07312	sln1_pathway	SLN1	CheY-like superfamily, Histidine kinase domain, Histidine kinase/HSP90-like ATPase, Histidine kinase/HSP90-like ATPase superfamily, Signal transduction histidine kinase, dimerisation/phosphoacceptor domain, Signal transduction histidine kinase, dimerisation/phosphoacceptor domain superfamily, Signal transduction histidine kinase-related protein, C-terminal, Signal transduction response regulator, receiver domain	SLN1	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	Not_DEG	0	0	0	1	0	0
MGG_07317	transcription_factor		Glutamate-cysteine ligase catalytic subunit, Glutamine synthetase/guanido kinase, catalytic domain	MGG_07317#	Not_DEG	Δbip1	Δbip1	Not_DEG	Not_DEG	Not_DEG	0	1	1	0	0	0
MGG_07319	transcription_factor		Zinc finger, GATA-type, Zinc finger, NHR/GATA-type	MGG_07319#	Δbip1, Δmst12	Δbip1	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	1	1	0	0	1	0
MGG_07324	proteases_peptidases		Signal peptidase complex subunit 3	MGG_07324#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_07327	transcription_factor		Exonuclease, RNase T/DNA polymerase III, Nrp1, RNA recognition motif, Nucleotide-binding alpha-beta plait domain superfamily, RNA recognition motif domain, RNA-binding domain superfamily, Ribonuclease H superfamily, Ribonuclease H-like superfamily, Zinc finger, RanBP2-type, Zinc finger, RanBP2-type superfamily	MGG_07327#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_07332	signal_transduction		AH/Cytoskeleton superfamily, Bzz1, SH3 domain 1, Diacylglycerol/phorbol-ester binding, F-Cytoskeleton, FCH domain, Protein kinase C-like, phorbol ester/diacylglycerol-binding domain, SH3 domain, SH3-like domain superfamily	MGG_07332#	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	Not_DEG	0	0	0	1	0	0
MGG_07337	binding_scaffold_other		Lipid-binding protein POX18/UbiT/NSL-TP1, SCP2 sterol-binding domain, SCP2 sterol-binding domain superfamily	MGG_07337#	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_07338	dna_rna_protein_binding		Nucleoporin FG repeat, PH-like domain superfamily, Ran binding domain	MGG_07338#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_07339	transcription_factor	CONx5	Zinc finger C2H2 superfamily, Zinc finger C2H2-type	CONx5	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_07348	effector		Uncharacterized	MGG_07348#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	0	0	0	0	0	1
MGG_07358	proteases_peptidases		Fn3-like domain, Peptidase S8, subtilisin,  Asp-active site, Peptidase S8, subtilisin, His-active site, Peptidase S8, subtilisin, Ser-active site, Peptidase S8, subtilisin-related, Peptidase S8/S53 domain, Peptidase S8/S53 domain superfamily, PoSI-like peptidase domain	MGG_07358#	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	Δbip1	0	1	0	0	0	1
MGG_07361	transcription_factor		Fungal transcription factor, Zn(2)-C6 fungal-type DNA-binding domain, Zn(2)-C6 fungal-type DNA-binding domain superfamily	MGG_07361#	Not_DEG	Not_DEG	Δmst12	Δmst12	Not_DEG	Not_DEG	0	0	1	1	0	0
MGG_07366	transport		MFS transporter superfamily, Major facilitator superfamily, Major facilitator superfamily domain	MGG_07366#	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Δbip1, Δmst12	0	0	0	1	0	1
MGG_07368	pmk1_pathway	RPP4	Fungal transcription factor, Zn(2)-C6 fungal-type DNA-binding domain, Zn(2)-C6 fungal-type DNA-binding domain superfamily	RPP4	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	0	0	0	0	0	1
MGG_07372	effector		Uncharacterized	MGG_07372#	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	Not_DEG	0	0	0	1	0	0
MGG_07375	transport		AAA+ ATPase domain, ABC transporter family G domain, ABC transporter-like, ATP-binding domain, ABC transporter-like, conserved site, ABC-2 type transporter, ABC-transporter, N-terminal domain, ATP-binding cassette transporter, PDR-like subfamily G, domain 2, CDR ABC transporter, P-loop containing nucleoside triphosphate hydrolase	MGG_07375#	Not_DEG	Not_DEG	Not_DEG	Δmst12	Δmst12	Not_DEG	0	0	0	1	1	0
MGG_07386	transcription_factor		Zn(2)-C6 fungal-type DNA-binding domain, Zn(2)-C6 fungal-type DNA-binding domain superfamily	MGG_07386#	Not_DEG	Δmst12	Not_DEG	Not_DEG	Δbip1	Δbip1	0	1	0	0	1	1
MGG_07394	transcription_factor		DNA-directed RNA polymerase subunit/transcription factor S, Pol I subunit A12, C-terminal zinc ribbon, Zinc finger, TFIIS-type	MGG_07394#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	0	0	0	1
MGG_07402	binding_scaffold_other		Acetylaranotin biosynthesis cluster protein L, START-like domain superfamily	MGG_07402#	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_07404	effector		Peptidase S53, activation domain, Peptidase S8, subtilisin, Ser-active site, Peptidase S8/S53 domain superfamily, Sedolisin domain	MGG_07404#	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Δbip1, Δmst12	0	0	0	1	0	1
MGG_07406	binding_scaffold_other		Cytochrome P450, Cytochrome P450 superfamily, Cytochrome P450, E-class, group IV, Cytochrome P450, conserved site	MGG_07406#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	0	0	0	1
MGG_07411	effector	HEG17	Uncharacterized	HEG17	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	Not_DEG	0	0	0	1	0	0
MGG_07417	transport		Ion channel regulatory protein, UNC-93, MFS transporter superfamily	MGG_07417#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	0	0	0	0	0	1
MGG_07419	binding_scaffold_other		Tyrosinase copper-binding domain, Uncharacterised domain, di-copper centre	MGG_07419#	Δmst12	Δmst12	Not_DEG	Not_DEG	Not_DEG	Δbip1	1	1	0	0	0	1
MGG_07421	ubiquitin_proteasome		F-box domain, F-box-like domain superfamily	MGG_07421#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_07423	transcription_factor		F-box-like domain superfamily, Zinc finger, GATA-type	MGG_07423#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	0	0	0	1
MGG_07424	effector		Uncharacterized	MGG_07424#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	0	0	0	1
MGG_07426	signal_transduction		Heterokaryon incompatibility	MGG_07426#	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_07428	transport		MFS transporter superfamily, Major facilitator superfamily	MGG_07428#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	0	0	0	0	0	1
MGG_07435	dna_rna_protein_binding		Mediator complex, subunit Med4	MGG_07435#	Not_DEG	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_07437	transcription_factor	HOX5	Homeobox domain, Homeobox-like domain superfamily	HOX5	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	0	0	0	0	0	1
MGG_07449	translation_ribosome		Ribosome biogenesis protein Nop16	MGG_07449#	Not_DEG	Not_DEG	Not_DEG	Δmst12	Δbip1, Δmst12	Not_DEG	0	0	0	1	1	0
MGG_07450	dna_rna_protein_binding	TRF8	Transcription factor domain, fungi, Zn(2)-C6 fungal-type DNA-binding domain, Zn(2)-C6 fungal-type DNA-binding domain superfamily	TRF8	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Δmst12	0	0	0	1	0	1
MGG_07458	transcription_factor	FZC78	Fungal transcription factor, Zn(2)-C6 fungal-type DNA-binding domain, Zn(2)-C6 fungal-type DNA-binding domain superfamily	FZC78	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_07460	binding_scaffold_other	HYR1	Glutathione peroxidase, Glutathione peroxidase active site, Glutathione peroxidase conserved site, Thioredoxin-like superfamily	HYR1	Not_DEG	Not_DEG	Δbip1	Not_DEG	Not_DEG	Δmst12	0	0	1	0	0	1
MGG_07463	oxidoreductases		Gfo/Idh/MocA-like oxidoreductase, N-terminal, NAD(P)-binding domain superfamily	MGG_07463#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_07464	oxidoreductases		Questin oxidase-like	MGG_07464#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	0	0	0	1
MGG_07465	signal_transduction		G-protein beta WD-40 repeat, Periodic tryptophan protein 2, Quinoprotein amine dehydrogenase, beta chain-like, Small-subunit processome, Utp12, WD40 repeat, WD40 repeat, conserved site, WD40-repeat-containing domain superfamily, WD40/YVTN repeat-like-containing domain superfamily	MGG_07465#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_07469	mitochondria_related		Mitochondrial import inner membrane translocase subunit TIM22	MGG_07469#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_07471	binding_scaffold_other		GOLD domain, GOLD domain superfamily, Transmembrane emp24 domain-containing protein	MGG_07471#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_07474	binding_scaffold_other		Coenzyme Q-binding protein COQ10, START domain, Coenzyme Q-binding protein COQ10-like, START-like domain superfamily	MGG_07474#	Not_DEG	Δmst12	Not_DEG	Not_DEG	Δmst12	Not_DEG	0	1	0	0	1	0
MGG_07478	binding_scaffold_other		LCCL domain, LCCL domain superfamily	MGG_07478#	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Δbip1, Δmst12	0	0	0	1	0	1
MGG_07486	ubiquitin_proteasome		Exocyst complex component Sec10-like, F-box domain, F-box-like domain superfamily	MGG_07486#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_07488	binding_scaffold_other		Cytochrome P450, Cytochrome P450 superfamily, Cytochrome P450, E-class, group I, Cytochrome P450, conserved site	MGG_07488#	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_07489	mitochondria_related		Mitochondrial carrier domain superfamily, Mitochondrial phosphate carrier protein Pic2/Mir1-like, Mitochondrial substrate/solute carrier	MGG_07489#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_07494	binding_scaffold_other		Cation efflux protein, Cation efflux protein, cytoplasmic domain, Cation efflux protein, cytoplasmic domain superfamily, Cation efflux transmembrane domain superfamily	MGG_07494#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_07497	binding_scaffold_other		Cytochrome P450, Cytochrome P450 superfamily, Cytochrome P450, E-class, group I	MGG_07497#	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	Δbip1	0	1	0	0	0	1
